from_stop_I,to_stop_I,label,d,n_vehicles
109,112,"[0, 0, 0, 0, 1]",789.0,58.0
110,38,"[0, 0, 0, 0, 1]",759.0,40.0
110,61,"[0, 0, 0, 0, 1]",805.0,57.0
110,109,"[0, 0, 0, 0, 1]",288.0,100.0
112,31,"[0, 0, 0, 0, 1]",1082.0,10.0
112,113,"[0, 0, 0, 0, 1]",742.0,105.0
113,6,"[0, 0, 0, 0, 1]",749.0,43.0
113,31,"[0, 0, 0, 0, 1]",340.0,105.0
113,60,"[0, 0, 0, 0, 1]",744.0,63.0
114,14,"[0, 0, 0, 0, 1]",426.0,18.0
114,112,"[0, 0, 0, 0, 1]",1108.0,10.0
114,113,"[0, 0, 0, 0, 1]",369.0,47.0
114,122,"[0, 0, 0, 0, 1]",2329.0,6.0
115,14,"[0, 0, 0, 0, 1]",299.0,65.0
115,116,"[0, 0, 0, 0, 1]",180.0,81.0
116,28,"[0, 0, 0, 0, 1]",273.0,71.0
116,115,"[0, 0, 0, 0, 1]",180.0,6.0
116,117,"[0, 0, 0, 0, 1]",363.0,10.0
117,28,"[0, 0, 0, 0, 1]",159.0,65.0
117,118,"[0, 0, 0, 0, 1]",409.0,57.0
117,122,"[0, 0, 0, 0, 1]",2852.0,18.0
118,114,"[0, 0, 0, 0, 1]",437.0,57.0
118,117,"[0, 0, 0, 0, 1]",409.0,52.0
119,120,"[0, 0, 0, 0, 1]",3001.0,40.0
120,12,"[0, 0, 0, 0, 1]",2130.0,21.0
120,24,"[0, 0, 0, 0, 1]",2965.0,40.0
120,62,"[0, 0, 0, 0, 1]",3230.0,20.0
120,119,"[0, 0, 0, 0, 1]",3001.0,2.0
121,67,"[0, 0, 0, 0, 1]",6425.0,1.0
121,129,"[0, 0, 0, 0, 1]",5529.0,39.0
122,83,"[0, 0, 0, 0, 1]",402.0,123.0
125,80,"[0, 0, 0, 0, 1]",254.0,98.0
125,85,"[0, 0, 0, 0, 1]",785.0,96.0
126,76,"[0, 0, 0, 0, 1]",473.0,84.0
126,127,"[0, 0, 0, 0, 1]",1779.0,28.0
127,46,"[0, 0, 0, 0, 1]",985.0,1.0
127,126,"[0, 0, 0, 0, 1]",1779.0,28.0
127,133,"[0, 0, 0, 0, 1]",908.0,11.0
128,131,"[0, 0, 0, 0, 1]",1024.0,98.0
129,67,"[0, 0, 0, 0, 1]",2521.0,34.0
129,71,"[0, 0, 0, 0, 1]",2689.0,2.0
130,131,"[0, 0, 0, 0, 1]",1028.0,100.0
131,32,"[0, 0, 0, 0, 1]",669.0,100.0
131,34,"[0, 0, 0, 0, 1]",540.0,143.0
132,13,"[0, 0, 0, 0, 1]",1043.0,42.0
132,27,"[0, 0, 0, 0, 1]",941.0,41.0
132,128,"[0, 0, 0, 0, 1]",1044.0,59.0
132,130,"[0, 0, 0, 0, 1]",1047.0,99.0
133,46,"[0, 0, 0, 0, 1]",833.0,1.0
133,127,"[0, 0, 0, 0, 1]",908.0,10.0
134,1,"[0, 0, 0, 0, 1]",474.0,137.0
135,426,"[0, 0, 0, 1, 0]",284.0,9.0
136,429,"[0, 0, 0, 1, 0]",158.0,6.0
137,1622,"[0, 0, 0, 1, 0]",299.0,7.0
137,1896,"[0, 0, 0, 1, 0]",266.0,3.0
138,140,"[0, 0, 0, 1, 0]",362.0,1.0
138,715,"[0, 0, 0, 1, 0]",779.0,4.0
139,1925,"[0, 0, 0, 1, 0]",356.0,4.0
140,715,"[0, 0, 0, 1, 0]",469.0,2.0
141,139,"[0, 0, 0, 1, 0]",393.0,2.0
141,143,"[0, 0, 0, 1, 0]",588.0,4.0
142,140,"[0, 0, 0, 1, 0]",587.0,1.0
142,715,"[0, 0, 0, 1, 0]",1053.0,15.0
143,145,"[0, 0, 0, 1, 0]",431.0,16.0
144,142,"[0, 0, 0, 1, 0]",375.0,16.0
145,147,"[0, 0, 0, 1, 0]",1022.0,14.0
145,1187,"[0, 0, 0, 1, 0]",2105.0,2.0
146,144,"[0, 0, 0, 1, 0]",1042.0,15.0
146,399,"[0, 0, 0, 1, 0]",1156.0,3.0
146,2231,"[0, 0, 0, 1, 0]",770.0,1.0
147,2462,"[0, 0, 0, 1, 0]",399.0,22.0
148,150,"[0, 0, 0, 1, 0]",784.0,13.0
149,442,"[0, 0, 0, 1, 0]",1575.0,7.0
149,2196,"[0, 0, 0, 1, 0]",1680.0,11.0
150,209,"[0, 0, 0, 1, 0]",677.0,10.0
150,409,"[0, 0, 0, 1, 0]",597.0,3.0
151,149,"[0, 0, 0, 1, 0]",812.0,18.0
