from_stop_I,to_stop_I,label,d,n_vehicles
1420,2545,"[0, 0, 0, 1, 0]",486.0,37.0
1421,1103,"[0, 0, 0, 1, 0]",920.0,3.0
1422,3089,"[0, 0, 0, 1, 0]",694.0,3.0
1423,1146,"[0, 0, 0, 1, 0]",231.0,63.0
1425,3036,"[0, 0, 0, 1, 0]",643.0,41.0
1426,1187,"[0, 0, 0, 1, 0]",536.0,41.0
1427,3413,"[0, 0, 0, 1, 0]",1294.0,1.0
1428,2412,"[0, 0, 0, 1, 0]",304.0,60.0
1429,2650,"[0, 0, 0, 1, 0]",442.0,59.0
1430,3397,"[0, 0, 0, 1, 0]",240.0,60.0
1431,1982,"[0, 0, 0, 1, 0]",366.0,59.0
1432,2352,"[0, 0, 0, 1, 0]",342.0,129.0
1433,3155,"[0, 0, 0, 1, 0]",286.0,126.0
1434,3124,"[0, 0, 0, 1, 0]",452.0,57.0
1435,3384,"[0, 0, 0, 1, 0]",269.0,57.0
1436,2782,"[0, 0, 0, 1, 0]",474.0,2.0
1437,1358,"[0, 0, 0, 1, 0]",443.0,1.0
1438,2930,"[0, 0, 0, 1, 0]",315.0,113.0
1439,2303,"[0, 0, 0, 1, 0]",2722.0,15.0
1440,1565,"[0, 0, 0, 1, 0]",681.0,1.0
1440,1629,"[0, 0, 0, 1, 0]",299.0,35.0
1441,1462,"[0, 0, 0, 1, 0]",355.0,37.0
1441,1965,"[0, 0, 0, 1, 0]",742.0,1.0
1442,1272,"[0, 0, 0, 1, 0]",241.0,118.0
1443,3355,"[0, 0, 0, 1, 0]",277.0,117.0
1444,1615,"[0, 0, 0, 1, 0]",391.0,95.0
1445,2721,"[0, 0, 0, 1, 0]",199.0,55.0
1445,2893,"[0, 0, 0, 1, 0]",220.0,40.0
1446,1292,"[0, 0, 0, 1, 0]",446.0,47.0
1447,3008,"[0, 0, 0, 1, 0]",263.0,50.0
1448,3008,"[0, 0, 0, 1, 0]",166.0,48.0
1449,1341,"[0, 0, 0, 1, 0]",242.0,48.0
1450,1857,"[0, 0, 0, 1, 0]",1002.0,1.0
1450,3000,"[0, 0, 0, 1, 0]",445.0,42.0
1451,1830,"[0, 0, 0, 1, 0]",479.0,33.0
1451,1831,"[0, 0, 0, 1, 0]",402.0,11.0
1452,2971,"[0, 0, 0, 1, 0]",947.0,11.0
1453,1832,"[0, 0, 0, 1, 0]",673.0,11.0
1454,2482,"[0, 0, 0, 1, 0]",441.0,25.0
1455,1382,"[0, 0, 0, 1, 0]",460.0,45.0
1456,2049,"[0, 0, 0, 1, 0]",242.0,46.0
