from_stop_I,to_stop_I,label,d,n_vehicles
168,169,"[0, 0, 0, 1, 0]",252.0,33.0
169,170,"[0, 0, 0, 1, 0]",357.0,34.0
170,167,"[0, 0, 0, 1, 0]",198.0,142.0
171,168,"[0, 0, 0, 1, 0]",331.0,33.0
171,263,"[0, 0, 0, 1, 0]",307.0,107.0
172,85,"[0, 0, 0, 1, 0]",357.0,34.0
173,174,"[0, 0, 0, 1, 0]",183.0,34.0
174,175,"[0, 0, 0, 1, 0]",197.0,34.0
175,26,"[0, 0, 0, 1, 0]",367.0,34.0
176,177,"[0, 0, 0, 1, 0]",326.0,34.0
177,160,"[0, 0, 0, 1, 0]",467.0,34.0
178,161,"[0, 0, 0, 1, 0]",147.0,33.0
179,133,"[0, 0, 0, 1, 0]",415.0,34.0
180,181,"[0, 0, 0, 1, 0]",399.0,86.0
181,182,"[0, 0, 0, 1, 0]",419.0,120.0
182,155,"[0, 0, 0, 1, 0]",469.0,34.0
182,282,"[0, 0, 0, 1, 0]",556.0,55.0
182,592,"[0, 0, 0, 1, 0]",1022.0,31.0
183,156,"[0, 0, 0, 1, 0]",445.0,33.0
183,281,"[0, 0, 0, 1, 0]",337.0,148.0
184,527,"[0, 0, 0, 1, 0]",543.0,67.0
185,186,"[0, 0, 0, 1, 0]",514.0,66.0
186,187,"[0, 0, 0, 1, 0]",389.0,66.0
187,218,"[0, 0, 0, 1, 0]",242.0,66.0
188,219,"[0, 0, 0, 1, 0]",275.0,67.0
189,190,"[0, 0, 0, 1, 0]",376.0,160.0
190,54,"[0, 0, 0, 1, 0]",509.0,247.0
191,49,"[0, 0, 0, 1, 0]",270.0,66.0
191,476,"[0, 0, 0, 1, 0]",409.0,100.0
192,193,"[0, 0, 0, 1, 0]",303.0,173.0
193,194,"[0, 0, 0, 1, 0]",283.0,166.0
193,261,"[0, 0, 0, 1, 0]",372.0,146.0
194,195,"[0, 0, 0, 1, 0]",436.0,66.0
194,197,"[0, 0, 0, 1, 0]",949.0,100.0
195,196,"[0, 0, 0, 1, 0]",218.0,66.0
196,197,"[0, 0, 0, 1, 0]",328.0,66.0
197,198,"[0, 0, 0, 1, 0]",259.0,122.0
197,475,"[0, 0, 0, 1, 0]",936.0,100.0
198,199,"[0, 0, 0, 1, 0]",760.0,52.0
199,200,"[0, 0, 0, 1, 0]",362.0,52.0
200,201,"[0, 0, 0, 1, 0]",288.0,52.0
201,202,"[0, 0, 0, 1, 0]",363.0,52.0
202,1178,"[0, 0, 0, 1, 0]",450.0,52.0
203,204,"[0, 0, 0, 1, 0]",425.0,49.0
204,205,"[0, 0, 0, 1, 0]",247.0,49.0
205,206,"[0, 0, 0, 1, 0]",323.0,49.0
206,207,"[0, 0, 0, 1, 0]",176.0,49.0
207,208,"[0, 0, 0, 1, 0]",512.0,49.0
207,209,"[0, 0, 0, 1, 0]",913.0,102.0
208,209,"[0, 0, 0, 1, 0]",404.0,67.0
208,371,"[0, 0, 0, 1, 0]",408.0,55.0
209,210,"[0, 0, 0, 1, 0]",297.0,67.0
209,212,"[0, 0, 0, 1, 0]",812.0,102.0
210,211,"[0, 0, 0, 1, 0]",288.0,67.0
211,212,"[0, 0, 0, 1, 0]",275.0,67.0
212,213,"[0, 0, 0, 1, 0]",337.0,169.0
213,214,"[0, 0, 0, 1, 0]",365.0,175.0
213,477,"[0, 0, 0, 1, 0]",687.0,143.0
214,82,"[0, 0, 0, 1, 0]",429.0,175.0
215,80,"[0, 0, 0, 1, 0]",429.0,169.0
216,55,"[0, 0, 0, 1, 0]",432.0,89.0
216,217,"[0, 0, 0, 1, 0]",449.0,67.0
216,284,"[0, 0, 0, 1, 0]",624.0,93.0
217,188,"[0, 0, 0, 1, 0]",215.0,67.0
218,189,"[0, 0, 0, 1, 0]",329.0,66.0
219,220,"[0, 0, 0, 1, 0]",421.0,67.0
220,221,"[0, 0, 0, 1, 0]",590.0,67.0
221,641,"[0, 0, 0, 1, 0]",406.0,67.0
222,998,"[0, 0, 0, 1, 0]",476.0,66.0
223,224,"[0, 0, 0, 1, 0]",256.0,107.0
224,225,"[0, 0, 0, 1, 0]",263.0,163.0
225,226,"[0, 0, 0, 1, 0]",298.0,163.0
226,227,"[0, 0, 0, 1, 0]",237.0,107.0
226,365,"[0, 0, 0, 1, 0]",263.0,82.0
227,228,"[0, 0, 0, 1, 0]",298.0,107.0
228,229,"[0, 0, 0, 1, 0]",342.0,107.0
229,230,"[0, 0, 0, 1, 0]",151.0,107.0
230,231,"[0, 0, 0, 1, 0]",333.0,107.0
231,232,"[0, 0, 0, 1, 0]",179.0,146.0
232,11,"[0, 0, 0, 1, 0]",854.0,50.0
232,233,"[0, 0, 0, 1, 0]",535.0,107.0
233,234,"[0, 0, 0, 1, 0]",322.0,107.0
234,26,"[0, 0, 0, 1, 0]",355.0,107.0
235,236,"[0, 0, 0, 1, 0]",321.0,155.0
236,19,"[0, 0, 0, 1, 0]",320.0,48.0
236,237,"[0, 0, 0, 1, 0]",330.0,107.0
237,665,"[0, 0, 0, 1, 0]",360.0,107.0
238,239,"[0, 0, 0, 1, 0]",219.0,107.0
238,407,"[0, 0, 0, 1, 0]",488.0,78.0
239,240,"[0, 0, 0, 1, 0]",124.0,107.0
240,241,"[0, 0, 0, 1, 0]",243.0,109.0
241,699,"[0, 0, 0, 1, 0]",144.0,109.0
241,702,"[0, 0, 0, 1, 0]",1923.0,70.0
